FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender
FIR04100,Kidnapping,Marathahalli,12.960925,77.694769,2026-01-15,12:05:20,High,Open,58,Male
FIR04101,Fraud,Indiranagar,12.980311,77.638853,2024-12-23,06:53:41,Medium,Closed,49,Other
FIR04102,Kidnapping,Hebbal,13.039852,77.597349,2026-04-25,05:27:40,High,Closed,59,Male
FIR04103,Theft,Hebbal,13.040331,77.596962,2025-09-03,07:01:51,Low,Open,54,Female
FIR04104,Kidnapping,Hebbal,13.039184,77.598788,2025-02-27,12:10:11,High,Under Investigation,46,Male
FIR04105,Vehicle Theft,Jayanagar,12.927061,77.594461,2025-05-23,01:45:57,Low,Closed,33,Female
FIR04106,Murder,BTM Layout,12.918747,77.607416,2026-06-15,11:07:08,High,Under Investigation,25,Other
FIR04107,Fraud,Banashankari,12.91527,77.57564,2024-08-16,12:56:56,Medium,Open,53,Male
FIR04108,Murder,Electronic City,12.837886,77.672094,2026-05-05,15:36:38,High,Open,19,Other
FIR04109,Robbery,Jayanagar,12.929417,77.589393,2025-03-03,16:12:20,High,Open,27,Male
FIR04110,Domestic Violence,Hebbal,13.038313,77.598333,2026-05-07,04:02:28,Medium,Open,48,Female
FIR04111,Cyber Crime,BTM Layout,12.914574,77.605184,2025-01-05,20:39:52,Medium,Closed,41,Male
FIR04112,Theft,Malleshwaram,13.001655,77.571504,2025-10-25,05:34:16,Low,Open,60,Female
FIR04113,Kidnapping,MG Road,12.971475,77.600376,2025-09-03,03:58:51,High,Under Investigation,60,Other
FIR04114,Cyber Crime,Electronic City,12.844088,77.676836,2025-01-03,08:51:03,Medium,Open,44,Female
FIR04115,Assault,Banashankari,12.91933,77.570888,2025-04-27,06:08:19,Medium,Under Investigation,62,Male
FIR04116,Robbery,Malleshwaram,13.001708,77.573093,2026-03-18,18:51:02,High,Under Investigation,31,Male
FIR04117,Fraud,Indiranagar,12.973937,77.642812,2025-10-18,13:37:34,Medium,Closed,39,Female
FIR04118,Kidnapping,Bellandur,12.932674,77.673332,2025-09-23,20:59:44,High,Open,46,Male
FIR04119,Fraud,Jayanagar,12.922659,77.590206,2025-04-20,14:26:55,Medium,Open,51,Female
FIR04120,Theft,Marathahalli,12.95437,77.698159,2025-01-04,22:18:21,Low,Open,27,Male
FIR04121,Assault,Marathahalli,12.962003,77.69253,2024-11-11,22:19:20,Medium,Open,28,Other
FIR04122,Vehicle Theft,HSR Layout,12.916489,77.644987,2024-08-10,17:28:00,Low,Closed,53,Other
FIR04123,Cyber Crime,HSR Layout,12.912929,77.64767,2024-12-21,10:47:47,Medium,Under Investigation,39,Other
FIR04124,Murder,Yelahanka,13.102961,77.595549,2024-10-20,21:39:05,High,Under Investigation,53,Other
FIR04125,Theft,Hebbal,13.034183,77.595803,2026-01-16,02:54:57,Low,Open,51,Male
FIR04126,Murder,MG Road,12.976112,77.604482,2026-07-23,17:46:44,High,Open,18,Male
FIR04127,Drug Offense,Bellandur,12.924941,77.673014,2024-09-10,18:16:29,Medium,Closed,38,Male
FIR04128,Murder,Hebbal,13.03366,77.593931,2025-12-28,13:59:57,High,Closed,32,Male
FIR04129,Drug Offense,Koramangala,12.936563,77.621079,2024-09-11,23:28:08,Medium,Open,49,Other
FIR04130,Fraud,Rajajinagar,12.989031,77.554663,2025-04-23,02:37:13,Medium,Closed,34,Other
FIR04131,Murder,Jayanagar,12.925997,77.597687,2024-12-07,05:28:26,High,Under Investigation,39,Male
FIR04132,Murder,Koramangala,12.933526,77.627727,2024-08-04,20:46:43,High,Closed,67,Other
FIR04133,Fraud,Bellandur,12.924757,77.674942,2025-10-31,04:15:52,Medium,Under Investigation,67,Other
FIR04134,Robbery,Electronic City,12.843538,77.680942,2025-10-17,04:53:02,High,Closed,37,Female
FIR04135,Vehicle Theft,Indiranagar,12.981579,77.64133,2024-10-24,06:18:10,Low,Open,44,Other
FIR04136,Theft,Marathahalli,12.95541,77.695463,2026-06-15,21:12:51,Low,Closed,43,Other
FIR04137,Theft,BTM Layout,12.913157,77.611153,2026-05-23,16:01:47,Low,Closed,48,Male
FIR04138,Drug Offense,Yelahanka,13.099676,77.595474,2025-02-26,08:42:49,Medium,Under Investigation,41,Female
FIR04139,Robbery,Banashankari,12.916715,77.574507,2025-05-18,07:28:45,High,Open,47,Male
FIR04140,Theft,Rajajinagar,12.990278,77.553946,2026-02-19,12:28:34,Low,Closed,69,Male
FIR04141,Fraud,BTM Layout,12.91793,77.610192,2025-03-24,13:46:42,Medium,Under Investigation,24,Male
FIR04142,Vehicle Theft,BTM Layout,12.913151,77.606698,2025-10-30,12:59:58,Low,Open,66,Female
FIR04143,Robbery,Yelahanka,13.101957,77.594067,2025-04-16,18:48:55,High,Under Investigation,34,Other
FIR04144,Fraud,Whitefield,12.973751,77.748906,2026-01-19,01:45:59,Medium,Open,49,Female
FIR04145,Assault,BTM Layout,12.917456,77.607126,2025-01-21,23:25:02,Medium,Open,35,Female
FIR04146,Kidnapping,HSR Layout,12.907118,77.649141,2025-10-06,08:16:01,High,Under Investigation,63,Male
FIR04147,Fraud,Bellandur,12.92529,77.673422,2025-04-03,12:09:36,Medium,Closed,35,Other
FIR04148,Fraud,MG Road,12.979775,77.603844,2024-12-04,01:06:54,Medium,Open,34,Male
FIR04149,Vehicle Theft,Rajajinagar,12.989544,77.553484,2026-01-26,23:04:15,Low,Open,70,Female
FIR04150,Robbery,BTM Layout,12.916504,77.605147,2025-05-18,16:50:39,High,Open,50,Male
FIR04151,Murder,Jayanagar,12.924024,77.589069,2025-02-02,13:03:33,High,Closed,66,Female
FIR04152,Fraud,HSR Layout,12.909018,77.646593,2025-03-24,20:28:14,Medium,Open,19,Male
FIR04153,Drug Offense,Indiranagar,12.975148,77.638505,2025-09-30,00:38:57,Medium,Under Investigation,41,Female
FIR04154,Murder,Yelahanka,13.100281,77.596462,2025-11-17,01:35:50,High,Closed,56,Female
FIR04155,Cyber Crime,Whitefield,12.97469,77.745022,2025-08-27,07:36:16,Medium,Closed,21,Female
FIR04156,Domestic Violence,Bellandur,12.925945,77.672673,2025-09-24,16:23:07,Medium,Closed,39,Male
FIR04157,Domestic Violence,Yelahanka,13.100325,77.596819,2025-08-19,04:28:19,Medium,Closed,37,Other
FIR04158,Domestic Violence,Koramangala,12.936495,77.628168,2025-05-09,12:22:34,Medium,Under Investigation,41,Female
FIR04159,Domestic Violence,Rajajinagar,12.990597,77.556833,2026-06-04,15:49:09,Medium,Closed,23,Female
FIR04160,Vehicle Theft,HSR Layout,12.906608,77.645388,2026-02-05,05:39:54,Low,Under Investigation,50,Male
FIR04161,Fraud,Marathahalli,12.958905,77.696698,2025-12-24,14:37:10,Medium,Under Investigation,56,Other
FIR04162,Assault,Indiranagar,12.979268,77.645035,2025-09-23,03:33:05,Medium,Open,45,Female
FIR04163,Fraud,MG Road,12.974489,77.60912,2024-08-12,10:33:40,Medium,Closed,26,Female
FIR04164,Drug Offense,Hebbal,13.033751,77.600343,2026-01-16,05:09:41,Medium,Closed,38,Female
FIR04165,Vehicle Theft,HSR Layout,12.910674,77.650925,2025-11-11,01:02:37,Low,Closed,43,Male
FIR04166,Robbery,Rajajinagar,12.990307,77.554399,2026-02-08,09:46:01,High,Open,44,Other
FIR04167,Kidnapping,BTM Layout,12.916441,77.612904,2026-05-16,08:32:53,High,Under Investigation,41,Other
FIR04168,Fraud,BTM Layout,12.91358,77.60962,2025-09-07,09:47:04,Medium,Open,20,Female
FIR04169,Assault,Marathahalli,12.958584,77.697931,2026-01-06,03:04:38,Medium,Open,62,Other
FIR04170,Kidnapping,Electronic City,12.837803,77.679174,2026-07-20,02:08:19,High,Under Investigation,57,Male
FIR04171,Robbery,Koramangala,12.938386,77.627203,2025-04-01,13:06:44,High,Open,47,Female
FIR04172,Fraud,HSR Layout,12.908114,77.651763,2024-08-07,11:30:03,Medium,Under Investigation,22,Male
FIR04173,Cyber Crime,Yelahanka,13.099525,77.592976,2025-12-14,17:00:05,Medium,Under Investigation,67,Male
FIR04174,Kidnapping,HSR Layout,12.909576,77.642408,2026-06-14,10:24:05,High,Open,58,Female
FIR04175,Fraud,Indiranagar,12.977646,77.644683,2025-01-13,20:21:42,Medium,Under Investigation,49,Female
FIR04176,Assault,Hebbal,13.039856,77.593965,2025-04-10,14:58:47,Medium,Open,58,Female
FIR04177,Cyber Crime,HSR Layout,12.911739,77.644919,2026-02-27,19:01:56,Medium,Open,34,Female
FIR04178,Assault,Whitefield,12.971016,77.748339,2025-08-21,00:01:41,Medium,Closed,68,Male
FIR04179,Vehicle Theft,MG Road,12.976163,77.600705,2025-05-10,08:03:00,Low,Open,69,Other
FIR04180,Drug Offense,Jayanagar,12.923539,77.590838,2024-12-02,04:30:41,Medium,Open,58,Male
FIR04181,Fraud,Marathahalli,12.957839,77.700455,2024-11-20,18:37:01,Medium,Closed,56,Female
FIR04182,Murder,Marathahalli,12.954727,77.701923,2026-04-25,22:21:53,High,Under Investigation,41,Female
FIR04183,Assault,Marathahalli,12.962062,77.696639,2026-05-22,07:49:43,Medium,Open,25,Female
FIR04184,Assault,HSR Layout,12.908472,77.646016,2025-08-07,05:47:37,Medium,Under Investigation,45,Male
FIR04185,Fraud,HSR Layout,12.912254,77.643767,2025-09-26,02:00:35,Medium,Open,50,Female
FIR04186,Vehicle Theft,Whitefield,12.965348,77.754843,2026-06-30,14:12:25,Low,Closed,40,Other
FIR04187,Kidnapping,Whitefield,12.964896,77.746717,2024-11-21,06:46:24,High,Under Investigation,22,Other
FIR04188,Kidnapping,Rajajinagar,12.987177,77.556718,2025-01-03,06:47:40,High,Under Investigation,18,Other
FIR04189,Cyber Crime,MG Road,12.979161,77.608527,2025-05-17,21:10:36,Medium,Under Investigation,35,Male
FIR04190,Domestic Violence,Banashankari,12.919228,77.572433,2025-12-11,19:43:22,Medium,Under Investigation,40,Male
FIR04191,Fraud,Rajajinagar,12.988104,77.551191,2025-07-20,07:17:44,Medium,Under Investigation,33,Other
FIR04192,Drug Offense,BTM Layout,12.917435,77.608597,2025-11-28,18:49:51,Medium,Open,22,Other
FIR04193,Cyber Crime,Banashankari,12.915769,77.57751,2026-03-30,12:14:22,Medium,Under Investigation,49,Other
FIR04194,Drug Offense,BTM Layout,12.919736,77.606389,2025-02-08,13:21:45,Medium,Closed,19,Male
FIR04195,Robbery,HSR Layout,12.914639,77.650638,2024-12-30,09:30:55,High,Under Investigation,28,Male
FIR04196,Drug Offense,MG Road,12.972016,77.60958,2025-11-05,21:28:27,Medium,Open,49,Female
FIR04197,Fraud,HSR Layout,12.913964,77.652026,2026-07-20,15:40:56,Medium,Open,64,Female
FIR04198,Vehicle Theft,Malleshwaram,13.000985,77.574916,2024-10-30,00:44:47,Low,Open,28,Female
FIR04199,Drug Offense,Banashankari,12.914142,77.573979,2025-08-08,15:23:28,Medium,Under Investigation,37,Female
FIR04200,Assault,Electronic City,12.844264,77.676853,2026-05-13,15:37:13,Medium,Open,32,Other
FIR04201,Domestic Violence,Whitefield,12.974247,77.753767,2024-08-24,16:58:44,Medium,Under Investigation,68,Male
FIR04202,Robbery,Electronic City,12.844899,77.678962,2026-01-08,06:35:20,High,Open,63,Other
FIR04203,Vehicle Theft,HSR Layout,12.912319,77.647345,2025-09-04,07:31:42,Low,Closed,37,Male
FIR04204,Assault,HSR Layout,12.91111,77.643494,2025-04-27,09:58:47,Medium,Open,69,Female
FIR04205,Robbery,BTM Layout,12.911836,77.610928,2025-10-23,01:49:39,High,Under Investigation,20,Other
FIR04206,Theft,Rajajinagar,12.992507,77.553138,2026-04-13,06:01:01,Low,Closed,69,Male
FIR04207,Vehicle Theft,Electronic City,12.839336,77.676018,2024-09-24,12:20:13,Low,Closed,46,Male
FIR04208,Theft,BTM Layout,12.918181,77.605857,2024-08-28,20:43:12,Low,Closed,64,Female
FIR04209,Murder,Yelahanka,13.102644,77.598187,2024-10-03,20:15:57,High,Open,27,Female
FIR04210,Kidnapping,Rajajinagar,12.98987,77.550338,2025-12-10,11:25:08,High,Open,57,Other
FIR04211,Theft,Malleshwaram,13.00545,77.569742,2024-07-26,17:03:34,Low,Open,50,Female
FIR04212,Drug Offense,Malleshwaram,13.005251,77.574604,2026-05-22,16:19:33,Medium,Open,36,Female
FIR04213,Domestic Violence,Jayanagar,12.925714,77.594617,2025-07-25,22:53:08,Medium,Open,24,Male
FIR04214,Theft,Indiranagar,12.979516,77.642156,2026-04-17,06:25:03,Low,Under Investigation,33,Other
FIR04215,Murder,Malleshwaram,13.0039,77.574207,2025-07-27,19:38:32,High,Open,31,Female
FIR04216,Fraud,BTM Layout,12.913271,77.60907,2026-04-01,13:10:16,Medium,Under Investigation,66,Male
FIR04217,Assault,Koramangala,12.934259,77.621514,2025-04-02,22:43:02,Medium,Under Investigation,37,Male
FIR04218,Drug Offense,Indiranagar,12.981027,77.640684,2025-10-05,07:57:39,Medium,Under Investigation,25,Female
FIR04219,Vehicle Theft,Yelahanka,13.096807,77.599495,2025-08-05,20:43:43,Low,Open,43,Other
FIR04220,Robbery,Marathahalli,12.962917,77.694726,2025-02-13,22:10:39,High,Under Investigation,63,Male
FIR04221,Murder,Malleshwaram,13.001976,77.573188,2026-04-03,16:21:45,High,Closed,35,Female
FIR04222,Cyber Crime,Malleshwaram,12.998714,77.572385,2024-12-04,07:18:56,Medium,Under Investigation,65,Other
FIR04223,Theft,Whitefield,12.965967,77.746185,2026-01-24,15:09:20,Low,Closed,63,Female
FIR04224,Theft,Electronic City,12.836595,77.681141,2025-04-08,16:54:40,Low,Closed,26,Other
FIR04225,Domestic Violence,BTM Layout,12.91882,77.612918,2026-02-27,17:13:34,Medium,Open,46,Male
FIR04226,Vehicle Theft,Indiranagar,12.973798,77.640296,2024-11-02,13:45:43,Low,Open,28,Male
FIR04227,Theft,Banashankari,12.922516,77.577964,2025-11-27,17:18:51,Low,Closed,50,Female
FIR04228,Murder,Banashankari,12.914217,77.568709,2025-08-07,05:32:46,High,Under Investigation,28,Other
FIR04229,Vehicle Theft,Malleshwaram,13.001086,77.571368,2026-04-09,15:08:19,Low,Under Investigation,45,Male
FIR04230,Robbery,Koramangala,12.931716,77.623129,2026-05-25,08:33:10,High,Open,53,Male
FIR04231,Drug Offense,MG Road,12.971554,77.600927,2025-09-23,15:15:57,Medium,Open,23,Other
FIR04232,Fraud,Marathahalli,12.961343,77.70025,2025-11-20,14:38:03,Medium,Closed,30,Other
FIR04233,Robbery,MG Road,12.97903,77.607169,2026-05-13,12:57:29,High,Closed,57,Other
FIR04234,Kidnapping,Marathahalli,12.9576,77.693723,2025-03-16,23:53:49,High,Closed,66,Female
FIR04235,Murder,Koramangala,12.931721,77.62359,2026-07-06,05:50:30,High,Under Investigation,30,Female
FIR04236,Assault,Jayanagar,12.927962,77.595654,2025-09-19,06:12:06,Medium,Open,67,Other
FIR04237,Kidnapping,Indiranagar,12.981721,77.643539,2024-12-19,14:04:39,High,Closed,27,Other
FIR04238,Assault,Electronic City,12.843856,77.679946,2024-09-09,20:20:14,Medium,Closed,59,Male
FIR04239,Vehicle Theft,Yelahanka,13.100065,77.594391,2026-07-03,00:28:37,Low,Open,21,Female
FIR04240,Cyber Crime,Koramangala,12.937382,77.621193,2024-10-20,18:52:06,Medium,Closed,66,Female
FIR04241,Robbery,Whitefield,12.969584,77.750928,2025-11-10,15:15:39,High,Open,45,Female
FIR04242,Drug Offense,Whitefield,12.969383,77.749691,2024-10-14,15:12:01,Medium,Closed,51,Female
FIR04243,Robbery,Banashankari,12.920943,77.573762,2026-03-25,19:02:57,High,Closed,44,Male
FIR04244,Domestic Violence,Malleshwaram,13.00607,77.570337,2024-10-20,03:43:18,Medium,Open,38,Male
FIR04245,Kidnapping,Indiranagar,12.977084,77.636992,2025-09-01,01:16:11,High,Under Investigation,67,Male
FIR04246,Vehicle Theft,Malleshwaram,13.003586,77.570375,2024-10-08,06:29:01,Low,Closed,29,Male
FIR04247,Cyber Crime,Bellandur,12.930789,77.680647,2025-06-23,16:15:14,Medium,Open,51,Female
FIR04248,Vehicle Theft,Whitefield,12.965599,77.751623,2024-12-28,20:14:52,Low,Open,43,Other
FIR04249,Cyber Crime,Malleshwaram,13.004622,77.570996,2024-11-25,11:15:34,Medium,Open,58,Male
FIR04250,Fraud,Marathahalli,12.955781,77.698679,2024-12-15,19:43:42,Medium,Open,35,Male
FIR04251,Drug Offense,Electronic City,12.836422,77.679196,2025-04-20,02:36:47,Medium,Under Investigation,63,Female
FIR04252,Vehicle Theft,Rajajinagar,12.994092,77.550463,2026-04-08,00:15:21,Low,Closed,21,Female
FIR04253,Fraud,HSR Layout,12.911102,77.642915,2025-01-17,01:41:37,Medium,Closed,34,Other
FIR04254,Assault,Hebbal,13.036988,77.596778,2026-01-22,01:37:28,Medium,Closed,27,Female
FIR04255,Vehicle Theft,Yelahanka,13.095885,77.601261,2025-05-30,15:41:45,Low,Closed,70,Other
FIR04256,Assault,Malleshwaram,13.006019,77.570757,2026-02-15,17:21:51,Medium,Under Investigation,22,Female
FIR04257,Domestic Violence,Bellandur,12.931197,77.67478,2024-09-25,10:27:30,Medium,Under Investigation,39,Female
FIR04258,Theft,MG Road,12.979124,77.603374,2025-09-25,07:15:28,Low,Open,57,Male
FIR04259,Drug Offense,Banashankari,12.921389,77.569164,2026-05-12,17:40:19,Medium,Closed,18,Male
FIR04260,Kidnapping,Indiranagar,12.980067,77.639488,2025-02-24,01:26:09,High,Open,25,Other
FIR04261,Robbery,Bellandur,12.926172,77.678023,2024-08-22,09:47:44,High,Under Investigation,69,Male
FIR04262,Murder,Koramangala,12.932348,77.629247,2025-05-04,22:34:47,High,Open,61,Male
FIR04263,Domestic Violence,Bellandur,12.923178,77.674735,2025-07-02,10:36:09,Medium,Under Investigation,43,Female
FIR04264,Assault,Indiranagar,12.973438,77.64388,2026-03-31,19:57:58,Medium,Open,58,Female
FIR04265,Vehicle Theft,Marathahalli,12.954474,77.69436,2025-10-06,12:08:16,Low,Closed,26,Male
FIR04266,Cyber Crime,Bellandur,12.928572,77.674808,2024-08-07,14:20:33,Medium,Open,58,Female
FIR04267,Fraud,Whitefield,12.967899,77.746425,2025-11-07,10:20:07,Medium,Open,58,Other
FIR04268,Kidnapping,Banashankari,12.914002,77.573667,2025-12-04,15:38:07,High,Under Investigation,54,Female
FIR04269,Drug Offense,BTM Layout,12.917985,77.614114,2025-05-21,12:17:29,Medium,Closed,20,Male
FIR04270,Kidnapping,Indiranagar,12.982526,77.637882,2025-04-13,03:10:01,High,Under Investigation,53,Male
FIR04271,Kidnapping,Electronic City,12.841946,77.68138,2025-01-16,03:51:03,High,Under Investigation,46,Female
FIR04272,Kidnapping,BTM Layout,12.915977,77.611749,2026-02-08,09:38:06,High,Closed,58,Male
FIR04273,Cyber Crime,HSR Layout,12.916519,77.643705,2025-09-12,16:59:26,Medium,Open,22,Female
FIR04274,Cyber Crime,Electronic City,12.838576,77.679366,2024-11-27,03:05:18,Medium,Open,47,Female
FIR04275,Cyber Crime,Yelahanka,13.095793,77.598082,2024-08-08,08:08:00,Medium,Under Investigation,63,Other
FIR04276,Domestic Violence,Jayanagar,12.921944,77.59493,2025-02-26,13:32:11,Medium,Under Investigation,35,Other
FIR04277,Vehicle Theft,Rajajinagar,12.990929,77.558447,2025-01-08,13:37:11,Low,Closed,70,Female
FIR04278,Theft,Koramangala,12.934259,77.624964,2025-08-04,06:58:40,Low,Open,40,Other
FIR04279,Murder,Malleshwaram,13.002107,77.566322,2025-05-25,02:09:04,High,Closed,21,Female
FIR04280,Theft,HSR Layout,12.914981,77.6501,2026-05-19,04:27:05,Low,Under Investigation,24,Female
FIR04281,Robbery,Hebbal,13.032856,77.600639,2026-05-27,16:40:59,High,Closed,58,Other
FIR04282,Assault,Banashankari,12.918301,77.569007,2024-11-06,06:06:05,Medium,Under Investigation,33,Male
FIR04283,Vehicle Theft,HSR Layout,12.912653,77.646909,2025-11-14,15:22:08,Low,Closed,54,Female
FIR04284,Fraud,Banashankari,12.921126,77.571595,2026-03-24,16:58:04,Medium,Open,47,Female
FIR04285,Assault,Indiranagar,12.98196,77.640148,2026-02-09,06:50:03,Medium,Closed,35,Other
FIR04286,Theft,Indiranagar,12.97819,77.639657,2026-03-15,12:32:58,Low,Closed,63,Male
FIR04287,Robbery,Yelahanka,13.100809,77.598581,2024-10-16,02:19:13,High,Closed,70,Male
FIR04288,Drug Offense,MG Road,12.973931,77.609358,2025-04-02,21:15:05,Medium,Under Investigation,56,Other
FIR04289,Vehicle Theft,Bellandur,12.92506,77.672761,2025-08-22,01:15:55,Low,Open,63,Female
FIR04290,Vehicle Theft,Whitefield,12.967049,77.753739,2024-10-24,20:47:20,Low,Under Investigation,65,Female
FIR04291,Cyber Crime,Rajajinagar,12.995903,77.558216,2024-10-14,06:58:30,Medium,Open,46,Other
FIR04292,Kidnapping,Indiranagar,12.981182,77.639819,2024-12-11,08:34:16,High,Under Investigation,40,Female
FIR04293,Kidnapping,Koramangala,12.935421,77.627227,2024-11-27,11:33:34,High,Closed,62,Female
FIR04294,Robbery,MG Road,12.979311,77.601437,2026-03-29,18:17:06,High,Closed,18,Other
FIR04295,Murder,Electronic City,12.839689,77.677248,2026-06-10,02:03:56,High,Open,40,Female
FIR04296,Cyber Crime,Whitefield,12.964925,77.754369,2026-04-26,02:40:57,Medium,Closed,26,Female
FIR04297,Robbery,Yelahanka,13.09951,77.596892,2025-06-27,01:59:24,High,Under Investigation,68,Male
FIR04298,Assault,Malleshwaram,13.000294,77.567571,2025-10-30,05:15:08,Medium,Open,55,Female
FIR04299,Theft,Whitefield,12.966898,77.754117,2025-06-10,02:38:28,Low,Closed,56,Other
FIR04300,Domestic Violence,Electronic City,12.840682,77.680217,2026-06-19,13:36:56,Medium,Under Investigation,23,Female
FIR04301,Cyber Crime,Yelahanka,13.102922,77.594454,2025-01-08,12:18:09,Medium,Under Investigation,48,Other
FIR04302,Murder,Koramangala,12.930781,77.623696,2024-11-10,07:00:25,High,Closed,26,Female
FIR04303,Cyber Crime,Marathahalli,12.958578,77.698786,2025-04-10,09:43:15,Medium,Under Investigation,43,Male
FIR04304,Domestic Violence,Hebbal,13.03518,77.597561,2025-05-05,03:27:48,Medium,Under Investigation,20,Male
FIR04305,Fraud,HSR Layout,12.912014,77.649844,2026-04-20,04:16:36,Medium,Under Investigation,55,Male
FIR04306,Robbery,Indiranagar,12.977003,77.638535,2024-09-16,00:52:39,High,Closed,54,Male
FIR04307,Kidnapping,Jayanagar,12.927136,77.595333,2025-02-17,23:51:06,High,Closed,50,Female
FIR04308,Theft,Whitefield,12.97083,77.751547,2025-02-13,23:51:48,Low,Open,55,Other
FIR04309,Murder,Banashankari,12.923322,77.570302,2025-08-14,17:29:59,High,Under Investigation,70,Female
FIR04310,Domestic Violence,Rajajinagar,12.987194,77.552802,2024-08-03,08:05:20,Medium,Closed,46,Female
FIR04311,Cyber Crime,BTM Layout,12.913472,77.612115,2026-01-22,00:05:18,Medium,Under Investigation,65,Other
FIR04312,Kidnapping,Indiranagar,12.975814,77.638875,2026-03-01,10:45:48,High,Open,55,Male
FIR04313,Murder,Whitefield,12.97165,77.752954,2026-04-19,04:42:26,High,Closed,45,Female
FIR04314,Domestic Violence,MG Road,12.974745,77.601418,2025-05-07,06:08:42,Medium,Open,55,Female
